,T Crawl [F],Crawl Water Content [lb],Crawl Dry Bulb F,Crawl DP F,DB C,DP C,RH_crawl [%],Incoming Water [lb/hr],Outgoing Water [lb/hr],Condensation per SF [lb],Step
5670,62.8,4.980294802272665,62.8,53.40575781680467,17.11111111111111,11.892087676002596,71.35736539813028,0.07571317773985364,-0.036009917849251546,0.0,5670
5671,62.8,4.98066233394045,62.8,53.40774216181499,17.11111111111111,11.893190089897216,71.36255745157384,0.27343168257641653,-0.2513797825093365,0.0,5671
5672,62.8,4.979990667477478,62.8,53.40411565948898,17.11111111111111,11.891175366382766,71.35306893271462,1.3031070882882339,-1.3434070760665568,0.0,5672
5673,62.8,4.979115305381749,62.8,53.399388693716126,17.11111111111111,11.888549274286737,71.34070278608446,1.3323765082314227,-1.3848982339751448,0.0,5673
5674,62.8,4.978044185874235,62.8,53.39360362277973,17.11111111111111,11.88533534598874,71.32557111244252,0.9923234834535625,-1.05659065390442,0.0,5674
5675,62.8,4.9769374077643365,62.8,53.38762478985666,17.11111111111111,11.882013772142589,71.30993559480756,0.9571535102653829,-1.0235601968593495,0.0,5675
5676,62.8,4.974146490306382,62.8,53.37254291972713,17.11111111111111,11.873634955403963,71.27050771120493,0.8164788288493775,-0.9839338763266327,0.0,5676
5677,62.8,4.970473594037608,62.8,53.35268335888055,17.11111111111111,11.862601866044749,71.21861898038362,0.7270539353339136,-0.9474277114604248,0.0,5677
5678,62.8,4.96720004362301,62.8,53.33497200219565,17.11111111111111,11.852762223442028,71.17237109060778,0.7407067854385319,-0.9371198103144073,0.0,5678
5679,62.8,4.961247524712387,62.8,53.30273943275705,17.11111111111111,11.834855240420584,71.08827322680385,0.5793514892287878,-0.9365026238661655,0.0,5679
5680,62.8,4.955093157873087,62.8,53.26937742580416,17.11111111111111,11.816320792113421,71.0013206655199,0.5581756620406857,-0.9274376723986845,0.0,5680
5681,62.8,4.948704250171661,62.8,53.23470471756982,17.11111111111111,11.797058176427678,70.91105117994677,0.5429527352304029,-0.9262871973159361,0.0,5681
5682,62.8,4.94423029401945,62.8,53.21040060622788,17.11111111111111,11.783555892348822,70.8478362918001,0.6733269412956377,-0.941764310428304,0.0,5682
5683,62.8,4.943832487642878,62.8,53.20823862786238,17.11111111111111,11.782354793256877,70.84221539833293,0.9518430317796417,-0.9757114143740095,0.0,5683
5684,62.8,4.9445412714886965,62.8,53.21209058265212,17.11111111111111,11.784494768140066,70.85223030817653,1.0886508444822027,-1.0461238137330509,0.0,5684
5685,62.8,4.9459077923724415,62.8,53.219515677658826,17.11111111111111,11.788619820921571,70.87153873835383,1.37617928283186,-1.2941880298071482,0.0,5685
5686,62.8,4.946674302488881,62.8,53.22367976421276,17.11111111111111,11.790933202340424,70.88236917516605,1.4172037773229431,-1.3712131703366088,0.0,5686
5687,62.8,4.947326457456768,62.8,53.22722215837543,17.11111111111111,11.792901199097463,70.89158378926895,1.4298140818924476,-1.3906847838191994,0.0,5687
5688,62.8,4.947375907786774,62.8,53.2274907470441,17.11111111111111,11.793050415024501,70.89228249560352,1.3938351474047224,-1.3908681276043517,0.0,5688
5689,62.8,4.947410387598708,62.8,53.22767802216348,17.11111111111111,11.79315445675749,70.89276967652451,1.3336709250577936,-1.3316021363417294,0.0,5689
5690,62.8,4.947550979346678,62.8,53.22844162606935,17.11111111111111,11.793578681149638,70.89475616019753,0.3972687147456469,-0.3888332098674538,0.0,5690
5691,62.8,4.947729674086804,62.8,53.22941215286024,17.11111111111111,11.794117862700135,70.89728101581242,0.3995659438416396,-0.38884425943406764,0.0,5691
5692,62.8,4.947982209689763,62.8,53.23078367057632,17.11111111111111,11.794879816986846,70.90084919672056,0.4040104398173629,-0.3888583036398129,0.0,5692
5693,62.8,4.948602756514534,62.8,53.234153586352704,17.11111111111111,11.79675199241817,70.90961714016295,0.2858606029130267,-0.24862779342679836,0.0,5693
5694,62.8,4.949030733571284,62.8,53.236477520223076,17.11111111111111,11.798043066790598,70.91566417382538,0.2747144838531829,-0.24903586044816048,0.0,5694
5695,62.8,4.949049705910179,62.8,53.23658053667452,17.11111111111111,11.798100298152514,70.9159322401285,1.2452066422685604,-1.2440683019348868,0.0,5695
5696,62.8,4.948443515276623,62.8,53.233288853613246,17.11111111111111,11.796271585340692,70.90736716272923,1.3424666717432863,-1.378838109756623,0.0,5696
5697,62.8,4.947715094098906,62.8,53.22933296721275,17.11111111111111,11.79407387067375,70.89707500892462,1.3310183386117418,-1.3747236092747643,0.0,5697
5698,62.8,4.9476044716327365,62.8,53.22873215664119,17.11111111111111,11.793740087022886,70.89551197621302,1.0442829869714578,-1.0509203349416558,0.0,5698
5699,62.8,4.945219320475196,62.8,53.215775043023484,17.11111111111111,11.786541690568603,70.8618109059366,0.852873673379915,-0.9959827428323501,0.0,5699
5700,62.8,4.941047513508639,62.8,53.193098623241,17.11111111111111,11.773943679578334,70.8028641353268,0.7145918567734372,-0.9649002747668606,0.0,5700
5701,62.8,4.935674232143859,62.8,53.16386614561349,17.11111111111111,11.757703414229717,70.72693873701314,0.6195387226413707,-0.9419356045282167,0.0,5701
5702,62.8,4.924644298481248,62.8,53.103770137831525,17.11111111111111,11.724316743239736,70.5710766537549,0.2703522174091774,-0.9321482371657868,0.0,5702
5703,62.8,4.9132148054653175,62.8,53.041369832912636,17.11111111111111,11.689649907173687,70.40955824147372,0.23637833733713268,-0.9221479182930352,0.0,5703
5704,62.8,4.90073920565189,62.8,52.973109637074145,17.11111111111111,11.651727576152304,70.23324465886697,0.17069717923092048,-0.9192331680366018,0.0,5704
5705,62.8,4.894880292824081,62.8,52.94099889618546,17.11111111111111,11.63388827565859,70.15043827546914,0.5732285239035904,-0.9247632935721557,0.0,5705
5706,62.8,4.887937067257053,62.8,52.90290080141533,17.11111111111111,11.61272266745296,70.05230332028208,0.5157363124637395,-0.9323298464853622,0.0,5706
5707,62.8,4.883673578236127,62.8,52.87948263326619,17.11111111111111,11.599712574036774,69.99204162805253,0.7105292866572415,-0.9663386279127975,0.0,5707
5708,62.8,4.882111158387725,62.8,52.87089610773623,17.11111111111111,11.594942282075683,69.96995745944513,0.9113444460934237,-1.0050896369975735,0.0,5708
5709,62.8,4.8795618751076955,62.8,52.85688083294712,17.11111111111111,11.587156018303956,69.93392396024367,1.1287498556551727,-1.281706852456923,0.0,5709
5710,62.8,4.877109919941803,62.8,52.84339445369374,17.11111111111111,11.579663585385411,69.89926568162367,1.2289623912632643,-1.376079701216831,0.0,5710
5711,62.8,4.875404876101494,62.8,52.83401269746424,17.11111111111111,11.574451498591245,69.87516467935949,1.2145651947949083,-1.316867825213416,0.0,5711
5712,62.8,4.873938288847206,62.8,52.82594066293184,17.11111111111111,11.569967034962135,69.8544341046136,1.1415346025698359,-1.2295298378271184,0.0,5712
5713,62.8,4.874687678204717,62.8,52.83006554216094,17.11111111111111,11.572258634533855,69.86502693054648,0.429997077883386,-0.3850337164327303,0.0,5713
5714,62.8,4.875443036338276,62.8,52.834222700771946,17.11111111111111,11.574568167095526,69.87570408148696,0.4309100633095626,-0.38558857529602164,0.0,5714
5715,62.8,4.876277997989414,62.8,52.838817290938685,17.11111111111111,11.577120717188158,69.88750639248872,0.43574602331353673,-0.38564832424524337,0.0,5715
5716,62.8,4.877605244514189,62.8,52.84611935463354,17.11111111111111,11.581177419240854,69.90626711132717,0.32650124141271303,-0.24686644992621204,0.0,5716
5717,62.8,4.879993326570445,62.8,52.85925329814868,17.11111111111111,11.588474054527046,69.94002245815474,0.1789460708390458,-0.0356611474636922,0.0,5717
5718,62.8,4.882081556426132,62.8,52.87073340171766,17.11111111111111,11.594851889843143,69.96953904588901,0.21477920496918732,-0.08948541362798754,0.0,5718
5719,62.8,4.882552141804193,62.8,52.873319851141524,17.11111111111111,11.596288806189737,69.97619060024944,0.4149037932831211,-0.3866686705994398,0.0,5719
5720,62.8,4.881936653493823,62.8,52.86993693569557,17.11111111111111,11.594409408719761,69.96749089172076,1.1983785014503847,-1.2353078000725588,0.0,5720
5721,62.8,4.879678628720193,62.8,52.85752285622443,17.11111111111111,11.58751269790246,69.9355742554798,1.2449792106534288,-1.3804606970712339,0.0,5721
5722,62.8,4.87687611756082,62.8,52.84210816382712,17.11111111111111,11.578948979903956,69.89596087021118,1.1193435580167213,-1.2874942275791461,0.0,5722
5723,62.8,4.874809639454355,62.8,52.83073680223699,17.11111111111111,11.57263155679833,69.86675088232336,0.9158063251964419,-1.039795011584284,0.0,5723
5724,62.8,4.872448505534684,62.8,52.817738730784036,17.11111111111111,11.565410405991132,69.83337547231804,0.844147636873572,-0.9858156720538778,0.0,5724
5725,62.8,4.870759168000443,62.8,52.808435444429826,17.11111111111111,11.560241913572126,69.80949585405494,0.866257347680255,-0.9676175997347305,0.0,5725
5726,62.8,4.8657617349866165,62.8,52.780897343122625,17.11111111111111,11.54494296840146,69.7388533448404,0.6417126807219145,-0.9415586615514969,0.0,5726
5727,62.8,4.860579827567037,62.8,52.75231594233361,17.11111111111111,11.529064412407562,69.66560104772596,0.6198722982873881,-0.9307867434622028,0.0,5727
5728,62.8,4.859103573044425,62.8,52.744168497837904,17.11111111111111,11.524538054354393,69.64473207882371,0.8404211295440158,-0.9289964009007083,0.0,5728
5729,62.8,4.860753433482476,62.8,52.75327392724994,17.11111111111111,11.529596626249969,69.66805520420321,1.0277058725464359,-0.9287142462634074,0.0,5729
5730,62.8,4.864991178713989,62.8,52.77664897811994,17.11111111111111,11.542582765622187,69.7279607698723,1.2043668674689878,-0.9501021535781087,0.0,5730
5731,62.8,4.870643224683491,62.8,52.807796831441195,17.11111111111111,11.559887128578442,69.8078569298117,1.320267168662093,-0.9811444104920131,0.0,5731
5732,62.8,4.870745041558796,62.8,52.80835763705886,17.11111111111111,11.560198687254923,69.80929616888422,1.0416395576450204,-1.035530545126681,0.0,5732
5733,62.8,4.871004159691919,62.8,52.80978480797242,17.11111111111111,11.560991559984679,69.8129589464051,1.0510992800464003,-1.0355521920590314,0.0,5733
5734,62.8,4.871207642955962,62.8,52.810905505480385,17.11111111111111,11.561614169711325,69.81583529065948,1.292279740920771,-1.2800707450781446,0.0,5734
5735,62.8,4.871443800376252,62.8,52.812206105496216,17.11111111111111,11.562336725275676,69.81917349736787,1.3702001343934245,-1.3560306891760285,0.0,5735
5736,62.8,4.870877401437637,62.8,52.80908665732552,17.11111111111111,11.56060369851418,69.81116714933738,1.3207282241112646,-1.3547121604281094,0.0,5736
5737,62.8,4.870313627687643,62.8,52.80598134478528,17.11111111111111,11.558878524880711,69.80319788434284,1.3207282241112646,-1.3545546491108824,0.0,5737
5738,62.8,4.869990918223268,62.8,52.804203689428554,17.11111111111111,11.55789093857142,69.79863618975331,1.3541090456054303,-1.373471613467911,0.0,5738
5739,62.8,4.869751388439605,62.8,52.80288416377692,17.11111111111111,11.557157868764959,69.79525028518371,1.3452778606447735,-1.3596496476645665,0.0,5739
5740,62.8,4.870166021661084,62.8,52.805168265380274,17.11111111111111,11.558426814100153,69.80111138439572,1.3844607667863265,-1.3595827734975647,0.0,5740
5741,62.8,4.870551250883262,62.8,52.80729023228762,17.11111111111111,11.559605684604234,69.80655682745777,1.06419387094052,-1.041080117609846,0.0,5741
5742,62.8,4.870964069118677,62.8,52.80956400154998,17.11111111111111,11.560868889749988,69.81239224442238,1.2517505334010122,-1.2269814392760998,0.0,5742
5743,62.8,4.871372608588833,62.8,52.811814033819125,17.11111111111111,11.562118907677293,69.81816716527155,1.3981674119262728,-1.3736550437169754,0.0,5743
5744,62.8,4.872384214429639,62.8,52.81738472857017,17.11111111111111,11.565213738094538,69.83246669003996,1.34086392169182,-1.2801675712434553,0.0,5744
5745,62.8,4.8739691824148474,62.8,52.82611072225554,17.11111111111111,11.570061512364191,69.85487079462533,1.1300177446970958,-1.034919665584623,0.0,5745
5746,62.8,4.873115674670433,62.8,52.82141207681427,17.11111111111111,11.567451153785706,69.84280617406694,0.9528174779660252,-1.004027942630847,0.0,5746
5747,62.8,4.873202204064553,62.8,52.821888463348756,17.11111111111111,11.567715812971532,69.8440292989551,0.9703392226142459,-0.9651474589670033,0.0,5747
5748,62.8,4.8721679191972145,62.8,52.81619372453341,17.11111111111111,11.56455206918523,69.82940926196477,0.8887913619863063,-0.9508484540266091,0.0,5748
5749,62.8,4.869117520525165,62.8,52.79939202122046,17.11111111111111,11.555217789566925,69.78629014035424,0.7555224829213721,-0.9385464032442801,0.0,5749
5750,62.8,4.869789770651682,62.8,52.803095608255255,17.11111111111111,11.557275337919586,69.79579284226773,0.9782937995809907,-0.9379587919899899,0.0,5750
5751,62.8,4.870263157142667,62.8,52.80570333314072,17.11111111111111,11.558724073967067,69.8024844530349,0.9559540339492998,-0.9275508444902525,0.0,5751
5752,62.8,4.86679439822557,62.8,52.78658985717135,17.11111111111111,11.548105476206306,69.75345098678318,0.71951547558255,-0.9276410106083319,0.0,5752
5753,62.8,4.86081830091804,62.8,52.753631868161804,17.11111111111111,11.529795482312114,69.66897219329155,0.5684144762303358,-0.926980314682139,0.0,5753
5754,62.8,4.854160897279908,62.8,52.71687373890248,17.11111111111111,11.509374299390267,69.57485902379815,0.5352774140277637,-0.9347216323156572,0.0,5754
5755,62.8,4.849264872351365,62.8,52.68981204854498,17.11111111111111,11.494340026969434,69.50564353710166,0.7024664885593129,-0.9962279842719348,0.0,5755
5756,62.8,4.846152394390096,62.8,52.672595793113594,17.11111111111111,11.484775440618664,69.46164119964041,0.8885709972970126,-1.075319674973162,0.0,5756
5757,62.8,4.843761217088166,62.8,52.6593625884502,17.11111111111111,11.477423660250112,69.42783565160887,1.1249650114369376,-1.2684356495527025,0.0,5757
5758,62.8,4.841344348915313,62.8,52.645981259577546,17.11111111111111,11.469989588654192,69.39366643270796,1.1215211851419984,-1.2665332755131646,0.0,5758
5759,62.8,4.839087561933252,62.8,52.6334808403979,17.11111111111111,11.463044911332167,69.3617599905688,1.2054409771866943,-1.3408481961102818,0.0,5759
5760,62.8,4.836115623872639,62.8,52.61701120832428,17.11111111111111,11.45389511573571,69.31974212692954,1.1619068776616885,-1.340223161298499,0.0,5760
5761,62.8,4.834034342878165,62.8,52.60547194617272,17.11111111111111,11.447484414540401,69.29031613446907,1.2319122082913083,-1.35678906795984,0.0,5761
5762,62.8,4.8318701087869504,62.8,52.5934680468504,17.11111111111111,11.440815581583555,69.2597169513054,1.2263511118611001,-1.3562051573339822,0.0,5762
5763,62.8,4.830154658567564,62.8,52.5839499007869,17.11111111111111,11.435527722659389,69.23546266667277,1.1077560250347762,-1.2106830381978761,0.0,5763
5764,62.8,4.827679350781791,62.8,52.57021036108103,17.11111111111111,11.427894645045019,69.20046454880332,1.0617347444136493,-1.210253211560006,0.0,5764
5765,62.8,4.8260464007741595,62.8,52.56114299113226,17.11111111111111,11.422857217295698,69.17737617201264,0.9294147665769531,-1.0273917670348813,0.0,5765
5766,62.8,4.827142964743241,62.8,52.56723224423451,17.11111111111111,11.42624013568584,69.19288057831068,0.4445983278996491,-0.37880448975471703,0.0,5766
5767,62.8,4.825897146922554,62.8,52.560314084152544,17.11111111111111,11.422396713418081,69.17526585236818,1.1360581840570254,-1.2108072532983098,0.0,5767
5768,62.8,4.825865911303208,62.8,52.56014060885379,17.11111111111111,11.422300338252107,69.17482420765386,1.3398370760688467,-1.3417112132295697,0.0,5768
5769,62.8,4.825430618341712,62.8,52.55772298926169,17.11111111111111,11.420957216256495,69.16866953255733,1.2370082721997506,-1.2631258498895217,0.0,5769
5770,62.8,4.823604429205742,62.8,52.54757819549586,17.11111111111111,11.415321219719923,69.14284859480179,0.9124668238745047,-1.0220381720327079,0.0,5770
5771,62.8,4.819108017824515,62.8,52.52258519176735,17.11111111111111,11.401436217648527,69.0792715940081,0.7508986582454933,-1.020683341119072,0.0,5771
5772,62.8,4.814417702013074,62.8,52.49649212016452,17.11111111111111,11.386940066758067,69.01295116401023,0.668738710216159,-0.9501576589026198,0.0,5772
5773,62.8,4.8069771242647725,62.8,52.455052108746486,17.11111111111111,11.363917838192492,68.90773880422607,0.488775564038041,-0.9352102289361018,0.0,5773
5774,62.8,4.798913949230158,62.8,52.41007966413903,17.11111111111111,11.338933146743909,68.79371771767144,0.42941828430558965,-0.9132087863824617,0.0,5774
5775,62.8,4.788489277758393,62.8,52.351835547241706,17.11111111111111,11.30657530402317,68.64629510445239,0.28540786457261635,-0.9108881528784776,0.0,5775
5776,62.8,4.777066895968784,62.8,52.287886571342646,17.11111111111111,11.271048095190359,68.4847532162655,0.21438208757422592,-0.89972499495077,0.0,5776
5777,62.8,4.767129661842563,62.8,52.23214082186173,17.11111111111111,11.240078234367626,68.34420667475366,0.3013447585062397,-0.8975788060795288,0.0,5777
5778,62.8,4.758661606935498,62.8,52.184554676191865,17.11111111111111,11.213641486773259,68.22443314529723,0.40540488415996906,-0.9134881785838261,0.0,5778
5779,62.8,4.752993321552808,62.8,52.15265942322315,17.11111111111111,11.195921901790639,68.1442568097514,0.6117147632477471,-0.9518118862091673,0.0,5779
5780,62.8,4.749900318932912,62.8,52.13524083445485,17.11111111111111,11.186244908030472,68.10050605862143,0.816338781398477,-1.0019189385922684,0.0,5780
5781,62.8,4.747843562900853,62.8,52.12365236058461,17.11111111111111,11.179806866991449,68.07141266970326,1.1148344484646382,-1.2382398103882348,0.0,5781
